transaction_id,timestamp,merchant_name,Unnamed: 3,merchant_category,amount,payment_mode,is_recurring,user_balance_pre,label_category,label_urgency
TXN0788,2026-01-08 16:11:00,Spotify India,,Subscriptions,20831,UPI,True,56639,Yellow,Discretionary
TXN0789,2026-02-03 16:04:00,Coursera,,Education,14617,Net Banking,False,93849,Orange,Necessary
TXN0790,2026-02-03 08:36:00,Fortis Hospital,,Healthcare,8901,Credit Card,False,89573,Orange,Necessary
TXN0791,2026-01-14 21:39:00,QR-PAYMENT,,Miscellaneous,29286,Net Banking,False,47520,Yellow,Discretionary
TXN0792,2026-01-04 17:32:00,UPI-PVR@PAYTM,,Entertainment,42406,Credit Card,False,80011,Yellow,Discretionary
TXN0793,2026-01-29 12:26:00,VPA-Netflix@PAYTM,,Subscriptions,17351,UPI,True,96647,Yellow,Discretionary
TXN0794,2026-01-02 10:04:00,UPI-ZOMATO-PAYMENTS@HDFC,,Dining,33338,Net Banking,False,83288,Yellow,Discretionary
TXN0795,2026-01-25 17:36:00,LIC Premium Payment,,Insurance,36249,Net Banking,True,34659,Red,Critical
TXN0796,2026-01-27 20:00:00,Spotify India,,Subscriptions,25822,Credit Card,True,29769,Yellow,Discretionary
TXN0797,2026-01-05 02:54:00,Spotify India,,Subscriptions,32941,Net Banking,True,67400,Yellow,Discretionary
TXN0798,2026-01-28 22:41:00,IRCTC,,Travel,43529,Debit Card,False,31810,Yellow,Discretionary
TXN0799,2026-01-26 18:36:00,Spotify India,,Subscriptions,10534,Debit Card,True,23980,Yellow,Discretionary
TXN0800,2026-02-04 15:43:00,QR-PAYMENT,,Miscellaneous,2748,Net Banking,False,29181,Yellow,Discretionary
TXN0801,2026-01-11 15:36:00,Uber,,Commuting,17424,UPI,False,48922,Orange,Necessary
TXN0802,2026-01-21 16:35:00,HDFC Life,,Insurance,25534,UPI,True,62061,Red,Critical
TXN0803,2026-02-02 00:40:00,Reliance Fresh,,Groceries,21338,Credit Card,False,14029,Orange,Necessary
TXN0804,2026-01-18 05:26:00,Apollo Pharmacy,,Healthcare,24784,Credit Card,False,86178,Orange,Necessary
TXN0805,2026-01-24 12:00:00,UPI-SWIGGY@ICICI,,Dining,24763,Net Banking,False,29715,Yellow,Discretionary
TXN0806,2026-01-28 11:57:00,MakeMyTrip,,Travel,32006,UPI,False,63691,Yellow,Discretionary
TXN0807,2026-01-04 12:12:00,Spotify India,,Subscriptions,10953,Credit Card,True,30645,Yellow,Discretionary
TXN0808,2026-01-17 11:38:00,LIC Premium Payment,,Insurance,12349,UPI,True,21125,Red,Critical
TXN0809,2026-01-06 03:47:00,Ola,,Commuting,21741,Net Banking,False,94905,Orange,Necessary
TXN0810,2026-01-08 08:07:00,QR-PAYMENT,,Miscellaneous,13908,Net Banking,False,77936,Yellow,Discretionary
TXN0811,2026-01-27 02:24:00,UPI-BSESRAJASTHAN@HDFC,,Utilities,2927,Debit Card,False,17262,Red,Critical
TXN0812,2026-01-03 13:04:00,VPA-Netflix@PAYTM,,Subscriptions,37604,Debit Card,True,19749,Yellow,Discretionary
TXN0813,2026-01-28 06:39:00,Apollo Pharmacy,,Healthcare,33958,UPI,False,53643,Orange,Necessary
TXN0814,2026-01-28 14:29:00,Amazon India,,Shopping,14294,Net Banking,False,59377,Yellow,Discretionary
TXN0815,2026-01-28 08:16:00,UPI-UNKNOWN,,Miscellaneous,14476,Debit Card,False,54340,Yellow,Discretionary
TXN0816,2026-02-01 04:50:00,SBI Home Loan,,Mortgage,11091,Credit Card,False,95420,Red,Critical
TXN0817,2026-01-18 13:01:00,Credit Card Bill,,Financial,15161,Debit Card,True,50072,Red,Critical
TXN0818,2026-01-23 22:53:00,UPI-PVR@PAYTM,,Entertainment,13361,Net Banking,False,69012,Yellow,Discretionary
TXN0819,2026-01-28 23:28:00,VPA-Netflix@PAYTM,,Subscriptions,11727,UPI,True,62873,Yellow,Discretionary
TXN0820,2026-01-06 22:21:00,UPI-PVR@PAYTM,,Entertainment,31704,UPI,False,86927,Yellow,Discretionary
TXN0821,2026-02-01 18:00:00,Urban Company,,Personal_Care,24373,Net Banking,False,6193,Yellow,Discretionary
TXN0822,2026-01-27 19:23:00,Ola,,Commuting,25084,UPI,False,46443,Orange,Necessary
TXN0823,2026-01-11 13:57:00,Lakme Salon,,Personal_Care,16780,UPI,False,63039,Yellow,Discretionary
TXN0824,2026-01-01 05:58:00,Flipkart,,Shopping,16995,UPI,False,25275,Yellow,Discretionary
TXN0825,2026-01-10 08:22:00,UPI-PVR@PAYTM,,Entertainment,24677,Credit Card,False,86292,Yellow,Discretionary
TXN0826,2026-01-20 09:23:00,Urban Company,,Personal_Care,7085,Credit Card,False,20787,Yellow,Discretionary
TXN0827,2026-01-28 20:20:00,Fortis Hospital,,Healthcare,37106,Credit Card,False,48425,Orange,Necessary
TXN0828,2026-01-26 09:00:00,HP Petrol Pump,,Fuel,27181,Net Banking,False,72865,Orange,Necessary
TXN0829,2026-01-23 00:23:00,SBI Home Loan,,Mortgage,36740,Credit Card,True,73233,Red,Critical
TXN0830,2026-02-03 11:40:00,Flipkart,,Shopping,46335,Debit Card,False,52683,Yellow,Discretionary
TXN0831,2026-01-08 08:43:00,UPI-PVR@PAYTM,,Entertainment,29368,UPI,False,92160,Yellow,Discretionary
TXN0832,2026-01-28 22:40:00,HDFC Life,,Insurance,22279,UPI,True,72665,Red,Critical
TXN0833,2026-01-05 03:29:00,SBI Home Loan,,Mortgage,41772,Debit Card,False,1193,Red,Critical
TXN0834,2026-01-12 23:21:00,QR-PAYMENT,,Miscellaneous,5876,Debit Card,False,8899,Yellow,Discretionary
TXN0835,2026-02-02 23:20:00,IRCTC,,Travel,40013,Net Banking,False,5448,Yellow,Discretionary
TXN0836,2026-01-03 14:45:00,Indian Oil,,Fuel,46735,Debit Card,False,78811,Orange,Necessary
TXN0837,2026-01-30 21:29:00,QR-PAYMENT,,Miscellaneous,801,Credit Card,False,26938,Yellow,Discretionary
TXN0838,2026-01-24 11:24:00,LIC Premium Payment,,Insurance,39389,Debit Card,False,67418,Red,Critical
TXN0839,2026-01-30 19:27:00,HDFC Home Loan,,Mortgage,23675,UPI,False,31859,Red,Critical
TXN0840,2026-01-17 01:42:00,HDFC Home Loan,,Mortgage,18183,Net Banking,False,52854,Red,Critical
TXN0841,2026-02-03 12:55:00,HP Petrol Pump,,Fuel,34030,UPI,False,2514,Orange,Necessary
TXN0842,2026-01-27 12:43:00,UPI-SWIGGY@ICICI,,Dining,47688,Credit Card,False,73784,Yellow,Discretionary
TXN0843,2026-01-09 20:28:00,MakeMyTrip,,Travel,14930,Net Banking,False,79977,Yellow,Discretionary
TXN0844,2026-01-19 12:41:00,HP Petrol Pump,,Fuel,17211,UPI,False,23442,Orange,Necessary
TXN0845,2026-01-24 08:38:00,UPI-SWIGGY@ICICI,,Dining,22380,Credit Card,False,15836,Yellow,Discretionary
TXN0846,2026-01-23 00:15:00,Fortis Hospital,,Healthcare,24812,Debit Card,False,74315,Orange,Necessary
TXN0847,2026-01-27 16:58:00,Udemy,,Education,44768,UPI,False,60887,Orange,Necessary
TXN0848,2026-01-18 09:58:00,UPI-UNKNOWN,,Miscellaneous,16996,Debit Card,False,9354,Yellow,Discretionary
TXN0849,2026-01-24 12:09:00,Ola,,Commuting,27128,UPI,False,46781,Orange,Necessary
TXN0850,2026-01-19 03:44:00,Apollo Pharmacy,,Healthcare,18927,Credit Card,False,12690,Orange,Necessary
TXN0851,2026-01-17 02:09:00,UPI-ZOMATO-PAYMENTS@HDFC,,Dining,31331,Debit Card,False,41639,Yellow,Discretionary
TXN0852,2026-01-09 15:42:00,Apollo Pharmacy,,Healthcare,49000,Net Banking,False,90036,Orange,Necessary
TXN0853,2026-01-13 01:53:00,LIC Premium Payment,,Insurance,48297,Debit Card,True,32226,Red,Critical
TXN0854,2026-01-17 04:52:00,Uber,,Commuting,16464,Debit Card,False,81580,Orange,Necessary
TXN0855,2026-01-31 04:38:00,UPI-PVR@PAYTM,,Entertainment,5243,Net Banking,False,89080,Yellow,Discretionary
TXN0856,2026-01-17 21:26:00,TATA POWER,,Utilities,2869,Credit Card,False,63714,Red,Critical
TXN0857,2026-01-24 06:17:00,QR-PAYMENT,,Miscellaneous,32265,Credit Card,False,24469,Yellow,Discretionary
TXN0858,2026-01-06 20:04:00,HP Petrol Pump,,Fuel,49263,UPI,False,76084,Orange,Necessary
TXN0859,2026-01-23 20:50:00,Urban Company,,Personal_Care,35539,Credit Card,False,4768,Yellow,Discretionary
TXN0860,2026-02-01 18:40:00,HP Petrol Pump,,Fuel,30062,Net Banking,False,16276,Orange,Necessary
TXN0861,2026-01-31 16:18:00,College Fee,,Education,651,Debit Card,False,2049,Orange,Necessary
TXN0862,2026-01-28 21:19:00,HP Petrol Pump,,Fuel,21427,Credit Card,False,47895,Orange,Necessary
TXN0863,2026-01-22 10:50:00,SBI Home Loan,,Mortgage,15641,Credit Card,True,35811,Red,Critical
TXN0864,2026-01-10 13:57:00,IRCTC,,Travel,32787,Net Banking,False,56067,Yellow,Discretionary
TXN0865,2026-01-21 12:18:00,MakeMyTrip,,Travel,26353,Debit Card,False,37151,Yellow,Discretionary
TXN0866,2026-01-13 06:51:00,VPA-Netflix@PAYTM,,Subscriptions,6645,Debit Card,True,94978,Yellow,Discretionary
TXN0867,2026-02-03 14:41:00,Urban Company,,Personal_Care,12949,Debit Card,False,19616,Yellow,Discretionary
TXN0868,2026-01-23 17:41:00,UPI-UNKNOWN,,Miscellaneous,11674,Debit Card,False,55749,Yellow,Discretionary
TXN0869,2026-01-26 14:00:00,Udemy,,Education,19763,UPI,False,33395,Orange,Necessary
TXN0870,2026-01-03 17:34:00,HP Petrol Pump,,Fuel,45355,Debit Card,False,21909,Orange,Necessary
TXN0871,2026-01-21 11:21:00,Fortis Hospital,,Healthcare,41378,Credit Card,False,13122,Orange,Necessary
TXN0872,2026-01-26 08:55:00,Fortis Hospital,,Healthcare,23713,Credit Card,False,73946,Orange,Necessary
TXN0873,2026-01-16 23:29:00,IRCTC,,Travel,27085,Debit Card,False,16390,Yellow,Discretionary
TXN0874,2026-01-31 15:18:00,SBI Home Loan,,Mortgage,23372,Net Banking,False,43110,Red,Critical
TXN0875,2026-01-14 00:57:00,Credit Card Bill,,Financial,25073,Net Banking,True,80934,Red,Critical
TXN0876,2026-01-20 04:44:00,VPA-Netflix@PAYTM,,Subscriptions,42081,Net Banking,True,44722,Yellow,Discretionary
TXN0877,2026-01-11 09:16:00,UPI-ZOMATO-PAYMENTS@HDFC,,Dining,10716,Credit Card,False,45539,Yellow,Discretionary
TXN0878,2026-01-13 04:09:00,College Fee,,Education,19194,Net Banking,False,93617,Orange,Necessary
TXN0879,2026-01-27 17:04:00,Fortis Hospital,,Healthcare,23900,Net Banking,False,98528,Orange,Necessary
TXN0880,2026-01-06 16:34:00,Lakme Salon,,Personal_Care,12151,Debit Card,False,3527,Yellow,Discretionary
TXN0881,2026-01-19 01:40:00,Apollo Pharmacy,,Healthcare,13900,UPI,False,22377,Orange,Necessary
TXN0882,2026-01-03 10:47:00,UPI-PVR@PAYTM,,Entertainment,31110,UPI,False,72384,Yellow,Discretionary
TXN0883,2026-01-29 03:07:00,HP Petrol Pump,,Fuel,6911,Debit Card,False,34900,Orange,Necessary
TXN0884,2026-01-12 06:13:00,UPI-SWIGGY@ICICI,,Dining,20374,Credit Card,False,30562,Yellow,Discretionary
TXN0885,2026-01-08 18:20:00,Credit Card Bill,,Financial,8703,UPI,True,69541,Red,Critical
TXN0886,2026-01-22 16:05:00,Reliance Fresh,,Groceries,23485,Net Banking,False,43124,Orange,Necessary
TXN0887,2026-01-25 13:02:00,Fortis Hospital,,Healthcare,8954,Debit Card,False,91938,Orange,Necessary
TXN0888,2026-01-30 02:32:00,Loan EMI,,Financial,34405,Credit Card,False,84358,Red,Critical
TXN0889,2026-01-05 01:49:00,MakeMyTrip,,Travel,35467,Net Banking,False,30270,Yellow,Discretionary
TXN0890,2026-01-08 02:05:00,Flipkart,,Shopping,27114,Credit Card,False,34553,Yellow,Discretionary
TXN0891,2026-01-07 04:52:00,UPI-BSESRAJASTHAN@HDFC,,Utilities,34396,Credit Card,True,99891,Red,Critical
TXN0892,2026-02-01 07:13:00,Flipkart,,Shopping,35168,Net Banking,False,1590,Yellow,Discretionary
TXN0893,2026-01-14 07:56:00,QR-PAYMENT,,Miscellaneous,698,Debit Card,False,56918,Yellow,Discretionary
TXN0894,2026-01-19 17:43:00,TATA POWER,,Utilities,24587,Net Banking,False,25216,Red,Critical
TXN0895,2026-02-03 13:07:00,HP Petrol Pump,,Fuel,10800,Net Banking,False,94208,Orange,Necessary
TXN0896,2026-01-20 05:11:00,HP Petrol Pump,,Fuel,17334,Debit Card,False,10882,Orange,Necessary
TXN0897,2026-01-25 05:01:00,Fortis Hospital,,Healthcare,42597,Credit Card,False,97876,Orange,Necessary
TXN0898,2026-01-07 05:13:00,Lakme Salon,,Personal_Care,4586,Credit Card,False,24408,Yellow,Discretionary
TXN0899,2026-01-13 09:14:00,INOX Movies,,Entertainment,40583,Net Banking,False,59845,Yellow,Discretionary
TXN0900,2026-01-03 06:12:00,HDFC Life,,Insurance,1371,UPI,False,20442,Red,Critical
TXN0901,2026-01-06 16:34:00,HDFC Home Loan,,Mortgage,18588,Net Banking,True,35783,Red,Critical
TXN0902,2026-01-01 16:05:00,UPI-BSESRAJASTHAN@HDFC,,Utilities,6011,Net Banking,True,20250,Red,Critical
TXN0903,2026-01-23 16:22:00,HDFC Life,,Insurance,27641,Credit Card,False,41338,Red,Critical
TXN0904,2026-02-04 03:49:00,Credit Card Bill,,Financial,21743,Debit Card,True,11015,Red,Critical
TXN0905,2026-01-25 17:18:00,Dmart,,Groceries,25817,Net Banking,False,9856,Orange,Necessary
TXN0906,2026-01-01 13:46:00,HDFC Home Loan,,Mortgage,16489,UPI,True,50514,Red,Critical
TXN0907,2026-02-03 13:40:00,Ola,,Commuting,29129,UPI,False,32896,Orange,Necessary
TXN0908,2026-01-24 17:13:00,HDFC Life,,Insurance,48290,Debit Card,False,12815,Red,Critical
TXN0909,2026-01-15 16:52:00,QR-PAYMENT,,Miscellaneous,44759,Debit Card,False,41408,Yellow,Discretionary
TXN0910,2026-01-06 13:24:00,Reliance Fresh,,Groceries,36117,Credit Card,False,68778,Orange,Necessary
TXN0911,2026-01-03 08:53:00,QR-PAYMENT,,Miscellaneous,13123,Debit Card,False,47741,Yellow,Discretionary
TXN0912,2026-01-15 18:27:00,UPI-PVR@PAYTM,,Entertainment,41578,UPI,False,57406,Yellow,Discretionary
TXN0913,2026-01-19 00:19:00,SBI Home Loan,,Mortgage,38418,Debit Card,True,16182,Red,Critical
TXN0914,2026-01-22 15:07:00,UPI-BSESRAJASTHAN@HDFC,,Utilities,38181,Debit Card,True,91038,Red,Critical
TXN0915,2026-01-23 18:02:00,IRCTC,,Travel,16400,UPI,False,21169,Yellow,Discretionary
TXN0916,2026-01-17 04:19:00,College Fee,,Education,4035,Debit Card,False,8334,Orange,Necessary
TXN0917,2026-01-15 09:57:00,UPI-PVR@PAYTM,,Entertainment,32071,Credit Card,False,30997,Yellow,Discretionary
TXN0918,2026-01-18 04:37:00,Credit Card Bill,,Financial,1499,Credit Card,True,90841,Red,Critical
TXN0919,2026-02-02 03:49:00,Spotify India,,Subscriptions,2687,Net Banking,True,64109,Yellow,Discretionary
TXN0920,2026-01-09 11:50:00,Flipkart,,Shopping,12537,Credit Card,False,74778,Yellow,Discretionary
TXN0921,2026-01-28 05:55:00,College Fee,,Education,30796,Debit Card,False,36587,Orange,Necessary
TXN0922,2026-01-12 23:38:00,UPI-ZOMATO-PAYMENTS@HDFC,,Dining,29550,Credit Card,False,39254,Yellow,Discretionary
TXN0923,2026-01-18 06:00:00,Credit Card Bill,,Financial,41913,Debit Card,False,66816,Red,Critical
TXN0924,2026-01-11 20:49:00,TATA POWER,,Utilities,23960,Credit Card,True,81790,Red,Critical
TXN0925,2026-02-01 02:15:00,UPI-SWIGGY@ICICI,,Dining,12543,Net Banking,False,69190,Yellow,Discretionary
TXN0926,2026-01-30 04:02:00,Spotify India,,Subscriptions,21241,Credit Card,True,54213,Yellow,Discretionary
TXN0927,2026-01-04 00:49:00,UPI-PVR@PAYTM,,Entertainment,34388,UPI,False,86862,Yellow,Discretionary
TXN0928,2026-01-05 20:55:00,VPA-Netflix@PAYTM,,Subscriptions,2149,Net Banking,True,26986,Yellow,Discretionary
TXN0929,2026-01-30 04:57:00,LIC Premium Payment,,Insurance,2185,Net Banking,False,75343,Red,Critical
TXN0930,2026-01-11 01:05:00,QR-PAYMENT,,Miscellaneous,3316,UPI,False,48518,Yellow,Discretionary
TXN0931,2026-01-04 15:20:00,UPI-BSESRAJASTHAN@HDFC,,Utilities,43075,Net Banking,True,64909,Red,Critical
TXN0932,2026-01-19 22:19:00,Dmart,,Groceries,36670,Credit Card,False,97949,Orange,Necessary
TXN0933,2026-01-02 20:24:00,Reliance Fresh,,Groceries,17520,UPI,False,69839,Orange,Necessary
TXN0934,2026-01-05 10:04:00,Amazon India,,Shopping,14249,UPI,False,68589,Yellow,Discretionary
TXN0935,2026-01-09 18:56:00,Metro Card Recharge,,Commuting,25353,Debit Card,False,25332,Orange,Necessary
TXN0936,2026-01-30 01:32:00,SBI Home Loan,,Mortgage,48996,Credit Card,True,14329,Red,Critical
TXN0937,2026-01-09 05:02:00,Loan EMI,,Financial,6922,Net Banking,False,22364,Red,Critical
TXN0938,2026-01-28 07:16:00,College Fee,,Education,10466,Net Banking,False,70479,Orange,Necessary
TXN0939,2026-01-17 22:01:00,MakeMyTrip,,Travel,36150,Net Banking,False,43053,Yellow,Discretionary
TXN0940,2026-01-26 15:06:00,Urban Company,,Personal_Care,39972,Debit Card,False,32051,Yellow,Discretionary
TXN0941,2026-01-21 08:47:00,Indian Oil,,Fuel,23693,Net Banking,False,59797,Orange,Necessary
TXN0942,2026-01-28 02:43:00,TATA POWER,,Utilities,2371,UPI,False,37787,Red,Critical
TXN0943,2026-01-11 02:21:00,Spotify India,,Subscriptions,530,Debit Card,True,39865,Yellow,Discretionary
TXN0944,2026-01-26 04:44:00,Coursera,,Education,45301,Debit Card,False,36670,Orange,Necessary
TXN0945,2026-01-08 02:30:00,UPI-PVR@PAYTM,,Entertainment,30270,Debit Card,False,47116,Yellow,Discretionary
TXN0946,2026-01-11 14:29:00,Fortis Hospital,,Healthcare,38252,Credit Card,False,33249,Orange,Necessary
TXN0947,2026-01-26 21:34:00,Amazon India,,Shopping,37487,Debit Card,False,52902,Yellow,Discretionary
TXN0948,2026-01-23 05:19:00,UPI-SWIGGY@ICICI,,Dining,31723,UPI,False,23162,Yellow,Discretionary
TXN0949,2026-01-18 08:45:00,Amazon India,,Shopping,47993,UPI,False,76034,Yellow,Discretionary
TXN0950,2026-01-19 22:57:00,Dmart,,Groceries,22901,UPI,False,57425,Orange,Necessary
TXN0951,2026-01-01 12:29:00,Metro Card Recharge,,Commuting,42880,Net Banking,False,79444,Orange,Necessary
TXN0952,2026-01-15 12:46:00,Dmart,,Groceries,34465,Debit Card,False,5897,Orange,Necessary
TXN0953,2026-01-07 23:19:00,College Fee,,Education,45828,UPI,False,29440,Orange,Necessary
TXN0954,2026-01-27 04:19:00,Indian Oil,,Fuel,49438,UPI,False,78505,Orange,Necessary
TXN0955,2026-01-07 17:40:00,Ola,,Commuting,19091,Debit Card,False,52184,Orange,Necessary
TXN0956,2026-02-03 22:04:00,Coursera,,Education,31285,UPI,False,75399,Orange,Necessary
TXN0957,2026-01-23 20:07:00,Indian Oil,,Fuel,5675,Net Banking,False,52735,Orange,Necessary
TXN0958,2026-01-10 00:23:00,VPA-Netflix@PAYTM,,Subscriptions,31617,Net Banking,True,73808,Yellow,Discretionary
TXN0959,2026-02-03 11:32:00,HP Petrol Pump,,Fuel,36876,Debit Card,False,81239,Orange,Necessary
TXN0960,2026-01-15 17:15:00,Uber,,Commuting,17549,UPI,False,56869,Orange,Necessary
TXN0961,2026-01-16 20:26:00,INOX Movies,,Entertainment,27857,Debit Card,False,48376,Yellow,Discretionary
TXN0962,2026-01-02 02:26:00,Udemy,,Education,39020,Credit Card,False,86405,Orange,Necessary
TXN0963,2026-01-29 08:40:00,SBI Home Loan,,Mortgage,40484,Debit Card,True,58461,Red,Critical
TXN0964,2026-02-01 04:35:00,Credit Card Bill,,Financial,15401,Credit Card,False,26673,Red,Critical
TXN0965,2026-01-03 11:34:00,VPA-Netflix@PAYTM,,Subscriptions,7464,Debit Card,True,97438,Yellow,Discretionary
TXN0966,2026-02-01 13:48:00,Spotify India,,Subscriptions,1000,UPI,True,45493,Yellow,Discretionary
TXN0967,2026-01-16 02:29:00,Flipkart,,Shopping,30979,Debit Card,False,3481,Yellow,Discretionary
TXN0968,2026-02-04 03:35:00,LIC Premium Payment,,Insurance,35910,Credit Card,False,69085,Red,Critical
TXN0969,2026-01-31 09:55:00,UPI-UNKNOWN,,Miscellaneous,45652,UPI,False,92087,Yellow,Discretionary
TXN0970,2026-01-03 17:39:00,HP Petrol Pump,,Fuel,16841,Credit Card,False,22824,Orange,Necessary
TXN0971,2026-01-30 19:10:00,HDFC Life,,Insurance,3578,UPI,True,61443,Red,Critical
TXN0972,2026-01-31 04:09:00,UPI-SWIGGY@ICICI,,Dining,43378,Credit Card,False,36061,Yellow,Discretionary
TXN0973,2026-01-18 14:11:00,UPI-PVR@PAYTM,,Entertainment,19268,Debit Card,False,85619,Yellow,Discretionary
TXN0974,2026-01-28 04:11:00,HP Petrol Pump,,Fuel,20773,UPI,False,64025,Orange,Necessary
TXN0975,2026-01-26 12:25:00,HDFC Home Loan,,Mortgage,32910,UPI,False,60529,Red,Critical
TXN0976,2026-01-16 04:20:00,Rajesh General Store,,Groceries,34795,Net Banking,False,40467,Orange,Necessary
TXN0977,2026-02-01 03:27:00,HP Petrol Pump,,Fuel,1304,Credit Card,False,45953,Orange,Necessary
TXN0978,2026-01-13 13:19:00,MakeMyTrip,,Travel,15579,UPI,False,66200,Yellow,Discretionary
TXN0979,2026-01-13 18:02:00,Fortis Hospital,,Healthcare,2031,Debit Card,False,73237,Orange,Necessary
TXN0980,2026-01-07 05:55:00,Spotify India,,Subscriptions,25845,UPI,True,86605,Yellow,Discretionary
TXN0981,2026-01-27 01:45:00,HP Petrol Pump,,Fuel,27450,Debit Card,False,32004,Orange,Necessary
TXN0982,2026-01-21 10:36:00,Urban Company,,Personal_Care,39773,Debit Card,False,43660,Yellow,Discretionary
TXN0983,2026-02-01 03:09:00,LIC Premium Payment,,Insurance,38178,Debit Card,False,71456,Red,Critical
TXN0984,2026-01-24 20:08:00,Spotify India,,Subscriptions,45223,Debit Card,True,92923,Yellow,Discretionary
TXN0985,2026-01-08 04:37:00,Lakme Salon,,Personal_Care,43106,Credit Card,False,74535,Yellow,Discretionary
TXN0986,2026-01-07 14:56:00,UPI-ZOMATO-PAYMENTS@HDFC,,Dining,12167,UPI,False,42128,Yellow,Discretionary
TXN0987,2026-01-21 03:52:00,Udemy,,Education,27051,Credit Card,False,40260,Orange,Necessary
TXN0988,2026-01-09 09:47:00,VPA-Netflix@PAYTM,,Subscriptions,7097,UPI,True,17741,Yellow,Discretionary
TXN0989,2026-01-11 12:13:00,Apollo Pharmacy,,Healthcare,39183,UPI,False,30932,Orange,Necessary
TXN0990,2026-01-07 02:27:00,IRCTC,,Travel,45198,Net Banking,False,62969,Yellow,Discretionary
TXN0991,2026-01-22 13:34:00,IRCTC,,Travel,25492,Debit Card,False,64914,Yellow,Discretionary
TXN0992,2026-01-19 14:17:00,HDFC Home Loan,,Mortgage,14929,UPI,False,4724,Red,Critical
TXN0993,2026-01-31 13:16:00,Fortis Hospital,,Healthcare,14685,Debit Card,False,97803,Orange,Necessary
TXN0994,2026-01-29 01:59:00,LIC Premium Payment,,Insurance,11704,Net Banking,True,58077,Red,Critical
TXN0995,2026-01-19 10:13:00,Udemy,,Education,16273,UPI,False,56540,Orange,Necessary
TXN0996,2026-02-03 18:58:00,Indian Oil,,Fuel,25931,UPI,False,80651,Orange,Necessary
TXN0997,2026-01-12 04:23:00,INOX Movies,,Entertainment,30043,Net Banking,False,6059,Yellow,Discretionary
TXN0998,2026-01-29 16:50:00,Reliance Fresh,,Groceries,25488,UPI,False,68149,Orange,Necessary
TXN0999,2026-01-14 20:39:00,HDFC Life,,Insurance,28906,Credit Card,True,52671,Red,Critical
TXN1000,2026-01-28 21:42:00,Credit Card Bill,,Financial,27786,UPI,False,39090,Red,Critical
TXN1001,2026-01-05 02:47:00,Spotify India,,Subscriptions,42442,UPI,True,59704,Yellow,Discretionary
TXN1002,2026-01-15 17:18:00,HDFC Home Loan,,Mortgage,25860,Net Banking,False,54706,Red,Critical
TXN1003,2026-02-02 10:23:00,UPI-BSESRAJASTHAN@HDFC,,Utilities,29832,Debit Card,True,77873,Red,Critical
TXN1004,2026-02-01 11:32:00,Credit Card Bill,,Financial,16489,Debit Card,True,42977,Red,Critical
TXN1005,2026-01-21 10:51:00,UPI-PVR@PAYTM,,Entertainment,7581,Credit Card,False,93066,Yellow,Discretionary
TXN1006,2026-01-28 20:32:00,UPI-SWIGGY@ICICI,,Dining,47736,Debit Card,False,67565,Yellow,Discretionary
TXN1007,2026-01-16 06:07:00,Indian Oil,,Fuel,2977,Debit Card,False,22898,Orange,Necessary
