merchant_name,merchant_category,amount,is_recurring,user_balance_pre,hour,day_of_week,label_category_enc,label_urgency_enc
2,2,23518,0,8301,11,3,1,1
15,11,5273,0,42378,1,1,0,0
14,8,22842,0,86309,5,6,2,2
16,4,2196,1,57917,20,1,2,2
30,9,29128,0,92798,16,4,0,0
4,4,23290,1,93337,19,1,2,2
26,15,43774,0,98934,23,5,2,2
27,15,18964,0,89306,7,3,2,2
0,12,13421,0,90943,8,1,0,0
27,15,22920,1,17022,10,4,2,2
15,11,33292,0,80660,19,6,0,0
31,1,35670,0,39807,12,3,0,0
18,0,22173,0,81158,1,3,1,1
17,14,49905,0,98809,2,0,0,0
3,2,3095,0,47862,15,6,1,1
21,6,26809,0,64318,21,0,1,1
27,15,37533,0,56660,22,6,2,2
29,1,47097,0,58071,17,3,0,0
22,6,15935,0,63281,19,4,1,1
35,13,43498,1,25907,22,0,0,0
6,12,14847,0,3188,3,3,0,0
20,9,24805,0,99952,3,3,0,0
3,2,14384,0,21560,19,3,1,1
26,15,32424,0,28354,6,6,2,2
1,7,25735,0,24570,0,2,1,1
16,4,12143,1,76798,18,5,2,2
35,13,14604,1,40832,1,4,0,0
31,1,48415,0,4687,0,1,0,0
15,11,23441,0,32518,6,3,0,0
1,7,1013,0,20353,7,1,1,1
13,5,29202,0,29328,4,2,1,1
6,12,30019,0,44288,7,2,0,0
2,2,12294,0,11998,18,3,1,1
0,12,26002,0,6585,12,6,0,0
15,11,655,0,91492,10,2,0,0
17,14,34222,0,24949,12,6,0,0
16,4,1716,1,91582,2,2,2,2
27,15,7606,0,12405,16,4,2,2
18,0,49378,0,72685,6,3,1,1
9,8,46002,1,22552,12,0,2,2
29,1,34469,0,16817,18,5,0,0
25,15,24088,0,74626,7,0,2,2
28,3,33073,0,57716,14,5,0,0
2,2,36184,0,11189,5,1,1,1
16,4,11075,0,92771,10,6,2,2
10,5,46553,0,7098,3,2,1,1
19,0,35160,0,92167,11,2,1,1
29,1,39988,0,20760,3,5,0,0
23,10,21838,0,41262,10,5,2,2
35,13,47442,1,99327,16,3,0,0
26,15,11741,1,72746,17,5,2,2
35,13,8965,1,87333,1,3,0,0
1,7,18281,0,37035,4,4,1,1
14,8,49206,1,69299,0,2,2,2
29,1,23686,0,76164,10,2,0,0
25,15,8392,1,96932,13,3,2,2
35,13,41652,1,27744,7,5,0,0
35,13,8698,1,17615,15,0,0,0
20,9,8435,0,91654,16,0,0,0
12,14,2815,0,17623,21,4,0,0
34,11,3182,0,53867,12,0,0,0
14,8,44807,0,8028,16,4,2,2
16,4,30220,0,47143,2,0,2,2
32,0,4755,0,90125,1,4,1,1
29,1,44837,0,90387,18,1,0,0
20,9,24880,0,80207,20,4,0,0
14,8,2011,1,35059,6,0,2,2
29,1,25782,0,21760,20,2,0,0
14,8,27611,1,64312,15,3,2,2
17,14,36615,0,48809,0,1,0,0
4,4,25211,1,31153,21,6,2,2
35,13,37477,1,67627,22,6,0,0
12,14,19970,0,76680,1,2,0,0
0,12,28999,0,57055,19,6,0,0
0,12,47107,0,29954,19,0,0,0
12,14,19911,0,85332,12,2,0,0
23,10,12536,1,17470,16,3,2,2
24,13,7798,1,12094,10,2,0,0
1,7,27031,0,87723,6,2,1,1
33,2,44238,0,20331,14,0,1,1
30,9,48590,0,82128,13,0,0,0
18,0,20490,0,93720,20,6,1,1
1,7,13273,0,73861,10,4,1,1
24,13,30307,1,24965,15,5,0,0
12,14,14839,0,32681,20,0,0,0
22,6,15886,0,10664,13,6,1,1
20,9,1934,0,49502,17,0,0,0
17,14,47794,0,51671,9,6,0,0
20,9,29822,0,53109,16,1,0,0
3,2,23725,0,31947,20,1,1,1
20,9,25857,0,51180,3,1,0,0
29,1,13772,0,37246,18,1,0,0
23,10,18813,1,48988,0,4,2,2
2,2,20176,0,67090,23,6,1,1
23,10,39155,1,19190,16,3,2,2
13,5,19897,0,59047,6,4,1,1
32,0,29800,0,36699,5,2,1,1
12,14,17512,0,24301,12,6,0,0
0,12,43858,0,35204,14,4,0,0
32,0,27327,0,15749,16,2,1,1
0,12,47180,0,7818,14,2,0,0
18,0,30108,0,30122,17,0,1,1
25,15,42411,0,90449,6,1,2,2
20,9,11045,0,19123,11,1,0,0
17,14,6154,0,73504,18,1,0,0
8,10,23873,0,86737,17,1,2,2
34,11,17123,0,35503,23,5,0,0
21,6,32685,0,25927,6,4,1,1
25,15,34770,1,54360,12,4,2,2
19,0,30430,0,59871,0,2,1,1
13,5,26755,0,25180,20,4,1,1
26,15,18362,1,8619,9,4,2,2
12,14,28891,0,70886,20,5,0,0
17,14,42637,0,68545,23,4,0,0
21,6,10060,0,63918,1,6,1,1
35,13,20362,1,24919,13,3,0,0
14,8,27980,0,3969,11,2,2,2
18,0,45470,0,16676,21,5,1,1
29,1,10879,0,5098,0,5,0,0
9,8,40891,0,45832,23,4,2,2
10,5,47341,0,4011,8,2,1,1
30,9,22642,0,17253,17,0,0,0
12,14,15476,0,19945,16,3,0,0
4,4,45930,1,81233,15,4,2,2
27,15,23928,0,62586,10,6,2,2
12,14,8567,0,30205,6,1,0,0
29,1,2377,0,62043,1,0,0,0
22,6,30188,0,6471,6,5,1,1
13,5,8016,0,66778,5,3,1,1
10,5,6566,0,2355,8,4,1,1
24,13,6638,1,46928,8,4,0,0
8,10,32408,1,87822,16,3,2,2
7,7,26480,0,63214,2,5,1,1
16,4,8686,1,19524,13,5,2,2
35,13,10676,1,93832,3,5,0,0
11,3,16730,0,20680,18,4,0,0
8,10,48219,1,46865,10,0,2,2
10,5,40596,0,44741,14,5,1,1
5,6,15975,0,83787,20,0,1,1
32,0,42551,0,15539,4,6,1,1
7,7,44905,0,64958,13,1,1,1
32,0,31922,0,88187,8,3,1,1
0,12,42908,0,74121,17,3,0,0
25,15,4801,0,29303,12,6,2,2
10,5,33439,0,38094,5,5,1,1
18,0,47292,0,62566,21,4,1,1
10,5,20667,0,96247,14,1,1,1
5,6,20968,0,33455,21,0,1,1
8,10,24236,1,11834,11,1,2,2
31,1,37208,0,88741,13,4,0,0
34,11,1208,0,75155,12,5,0,0
10,5,38827,0,42579,12,2,1,1
12,14,4045,0,63042,0,3,0,0
27,15,11157,0,57463,4,3,2,2
29,1,6397,0,18319,4,1,0,0
24,13,4903,1,26948,0,1,0,0
34,11,30427,0,70227,18,0,0,0
10,5,37219,0,69079,14,3,1,1
31,1,28042,0,64797,0,4,0,0
31,1,8741,0,57889,16,4,0,0
27,15,22324,1,91654,5,1,2,2
34,11,15647,0,84045,11,5,0,0
14,8,39593,1,12518,16,3,2,2
33,2,12445,0,4547,7,5,1,1
8,10,8271,1,19470,1,5,2,2
28,3,23166,0,3582,21,4,0,0
13,5,18632,0,74298,3,4,1,1
6,12,551,0,93687,6,5,0,0
24,13,36882,1,61352,0,0,0,0
6,12,32632,0,53048,13,2,0,0
16,4,5934,0,55522,3,5,2,2
17,14,45360,0,4926,16,0,0,0
21,6,26753,0,32516,1,5,1,1
19,0,13153,0,5432,19,1,1,1
7,7,40500,0,24941,3,3,1,1
31,1,41714,0,74612,14,4,0,0
24,13,14697,1,42586,8,5,0,0
17,14,47221,0,1542,3,4,0,0
12,14,10684,0,69839,7,3,0,0
15,11,28055,0,39783,16,6,0,0
2,2,19104,0,69249,6,3,1,1
13,5,18561,0,54756,22,4,1,1
19,0,21753,0,99291,21,0,1,1
19,0,46567,0,34237,7,6,1,1
11,3,37415,0,79599,19,1,0,0
18,0,17039,0,36648,7,1,1,1
0,12,37777,0,35842,15,0,0,0
25,15,49846,0,89107,22,4,2,2
35,13,3228,1,78267,22,3,0,0
24,13,47518,1,29142,4,1,0,0
28,3,10434,0,14080,8,3,0,0
35,13,45403,1,23219,5,1,0,0
5,6,21518,0,39999,14,5,1,1
9,8,41407,1,93529,18,0,2,2
33,2,38478,0,17789,17,1,1,1
32,0,2912,0,40053,15,1,1,1
6,12,4300,0,19948,22,0,0,0
21,6,9369,0,97138,4,5,1,1
35,13,13471,1,96685,0,3,0,0
13,5,34753,0,93165,1,2,1,1
9,8,38264,0,44721,13,3,2,2
25,15,28296,1,10839,2,1,2,2
29,1,46356,0,47750,3,0,0,0
9,8,45697,0,43394,1,0,2,2
32,0,4849,0,29705,16,6,1,1
21,6,19539,0,24560,16,4,1,1
8,10,2294,0,33092,20,4,2,2
16,4,12100,0,35250,12,0,2,2
28,3,19843,0,30907,4,5,0,0
34,11,35507,0,4172,11,4,0,0
24,13,25097,1,99231,12,1,0,0
35,13,42477,1,87356,4,4,0,0
0,12,30627,0,35036,13,4,0,0
0,12,20975,0,8160,1,3,0,0
12,14,10806,0,21731,10,0,0,0
34,11,22273,0,24246,9,2,0,0
8,10,13275,1,17995,16,5,2,2
32,0,9032,0,2628,2,2,1,1
10,5,14224,0,27292,10,3,1,1
26,15,13028,0,33744,13,0,2,2
4,4,48207,0,91235,14,1,2,2
16,4,801,0,57849,10,1,2,2
20,9,49311,0,41812,8,0,0,0
23,10,42158,1,49022,14,5,2,2
31,1,15227,0,96800,11,1,0,0
30,9,15500,0,4306,20,5,0,0
35,13,8426,1,71302,11,2,0,0
31,1,6055,0,60035,15,0,0,0
8,10,19280,1,7331,23,5,2,2
16,4,17070,1,87080,20,6,2,2
11,3,42186,0,83869,10,6,0,0
33,2,27226,0,14376,7,3,1,1
1,7,25417,0,47654,2,4,1,1
4,4,44509,1,61993,14,3,2,2
2,2,4300,0,24077,1,3,1,1
22,6,45194,0,45489,12,6,1,1
6,12,33335,0,95488,15,1,0,0
19,0,16425,0,82708,12,4,1,1
31,1,6635,0,17538,20,6,0,0
21,6,34894,0,60516,8,5,1,1
18,0,22818,0,90724,3,0,1,1
22,6,4945,0,60061,6,5,1,1
0,12,41340,0,30061,5,2,0,0
12,14,38619,0,81689,2,3,0,0
12,14,39302,0,42225,11,1,0,0
30,9,11415,0,23503,11,2,0,0
13,5,16469,0,29376,9,0,1,1
8,10,1506,1,47779,3,2,2,2
35,13,24720,1,23588,3,6,0,0
7,7,12706,0,26098,16,1,1,1
14,8,19098,0,39091,17,2,2,2
27,15,33012,0,68469,17,4,2,2
27,15,30549,0,3227,13,3,2,2
17,14,33358,0,90199,21,4,0,0
3,2,44787,0,59245,14,4,1,1
23,10,28092,0,83686,22,4,2,2
23,10,27239,1,31062,4,1,2,2
16,4,31174,1,42299,18,3,2,2
12,14,1249,0,55335,15,6,0,0
12,14,9390,0,79744,2,2,0,0
12,14,9989,0,78163,0,2,0,0
29,1,27003,0,29121,21,4,0,0
33,2,49740,0,87641,21,6,1,1
19,0,16114,0,61222,10,5,1,1
15,11,40891,0,95228,12,2,0,0
5,6,24805,0,10461,6,4,1,1
25,15,43931,1,72750,10,4,2,2
14,8,47538,0,14520,3,6,2,2
5,6,37710,0,70549,5,6,1,1
31,1,11685,0,20401,7,0,0,0
29,1,49198,0,39306,6,5,0,0
12,14,28637,0,71729,23,0,0,0
13,5,652,0,14129,12,1,1,1
33,2,36555,0,70916,15,5,1,1
6,12,49257,0,18006,15,5,0,0
5,6,11743,0,75213,20,4,1,1
16,4,16126,0,41614,16,5,2,2
13,5,18566,0,52836,2,2,1,1
11,3,47562,0,17447,21,5,0,0
8,10,40110,0,18969,12,0,2,2
35,13,5021,1,25837,7,4,0,0
0,12,3080,0,37766,10,3,0,0
14,8,18542,0,96541,2,4,2,2
29,1,40404,0,59025,23,2,0,0
1,7,42809,0,21587,9,5,1,1
28,3,3836,0,29249,15,1,0,0
15,11,48432,0,90702,21,1,0,0
26,15,452,0,46091,22,4,2,2
3,2,35749,0,52408,13,4,1,1
27,15,41506,1,6583,20,3,2,2
1,7,34798,0,31294,0,0,1,1
12,14,27489,0,81233,18,3,0,0
5,6,26190,0,70490,17,6,1,1
23,10,49663,1,57666,2,0,2,2
8,10,32972,1,80377,12,6,2,2
9,8,26806,0,98408,18,6,2,2
11,3,11702,0,52620,16,2,0,0
19,0,36285,0,40438,22,0,1,1
31,1,10261,0,87508,0,5,0,0
14,8,47082,0,80293,22,2,2,2
19,0,12344,0,60935,13,1,1,1
20,9,46515,0,97006,20,6,0,0
13,5,32409,0,51046,7,0,1,1
34,11,38242,0,22395,6,3,0,0
1,7,5019,0,81917,19,1,1,1
16,4,7753,0,60877,21,4,2,2
17,14,38081,0,70392,6,4,0,0
6,12,43402,0,65705,2,4,0,0
24,13,24798,1,48818,16,6,0,0
10,5,40184,0,46886,3,1,1,1
24,13,29474,1,27257,0,3,0,0
33,2,14748,0,79450,10,1,1,1
27,15,48476,0,39541,5,2,2,2
16,4,41217,1,62782,11,2,2,2
34,11,4224,0,57892,3,1,0,0
30,9,36959,0,1004,4,0,0,0
6,12,16805,0,73788,0,5,0,0
13,5,5032,0,67223,19,4,1,1
11,3,30380,0,32289,3,2,0,0
3,2,26227,0,96585,11,1,1,1
13,5,38391,0,70453,6,4,1,1
6,12,747,0,79789,14,3,0,0
27,15,11300,1,16001,10,4,2,2
10,5,30160,0,5622,1,0,1,1
0,12,1284,0,71850,3,4,0,0
7,7,34184,0,14180,1,6,1,1
14,8,21719,0,63737,21,2,2,2
20,9,48826,0,14391,4,0,0,0
15,11,1054,0,20079,8,2,0,0
26,15,141,0,28399,2,5,2,2
13,5,6773,0,78117,3,2,1,1
14,8,23524,0,51277,7,2,2,2
1,7,28822,0,71457,6,5,1,1
34,11,37421,0,7287,21,4,0,0
25,15,7853,0,70075,11,3,2,2
15,11,2146,0,15310,17,3,0,0
34,11,45184,0,16605,3,5,0,0
7,7,19958,0,33538,23,1,1,1
13,5,18073,0,87697,14,4,1,1
13,5,10902,0,39937,18,4,1,1
35,13,7756,1,42915,15,4,0,0
30,9,20771,0,56267,2,4,0,0
8,10,40010,1,1537,2,4,2,2
9,8,28908,0,4353,18,0,2,2
6,12,25580,0,40290,15,6,0,0
33,2,39243,0,29707,8,2,1,1
3,2,6416,0,30877,7,6,1,1
3,2,32153,0,11226,5,2,1,1
2,2,22886,0,29094,15,0,1,1
21,6,48663,0,33154,22,6,1,1
8,10,4555,0,94495,11,3,2,2
24,13,32517,1,21085,8,1,0,0
18,0,22808,0,73334,14,3,1,1
3,2,11958,0,77105,10,5,1,1
23,10,9271,0,93928,5,3,2,2
10,5,33022,0,43451,6,4,1,1
29,1,4462,0,7674,6,4,0,0
5,6,20318,0,79049,5,0,1,1
16,4,20236,1,35790,11,3,2,2
12,14,23471,0,19000,13,2,0,0
0,12,30328,0,16108,5,5,0,0
4,4,17136,0,38430,10,2,2,2
5,6,15262,0,64506,5,5,1,1
32,0,8279,0,69948,21,5,1,1
31,1,45213,0,26850,21,6,0,0
15,11,33718,0,62685,0,5,0,0
29,1,11509,0,63403,17,6,0,0
14,8,18793,0,73225,18,1,2,2
2,2,4202,0,41585,6,4,1,1
16,4,26877,1,43323,1,5,2,2
2,2,14939,0,63759,7,5,1,1
28,3,23446,0,56186,4,6,0,0
9,8,18398,0,50506,14,4,2,2
20,9,48747,0,50163,9,3,0,0
29,1,14811,0,28012,0,0,0,0
7,7,41329,0,56862,22,0,1,1
22,6,38605,0,75881,15,1,1,1
21,6,3260,0,70265,2,2,1,1
30,9,37943,0,2723,4,6,0,0
3,2,6339,0,92810,20,6,1,1
6,12,11254,0,85769,10,2,0,0
7,7,40683,0,98945,11,5,1,1
17,14,11286,0,74036,21,5,0,0
2,2,46629,0,75344,20,4,1,1
28,3,11840,0,19303,6,6,0,0
4,4,9121,0,39721,1,6,2,2
4,4,30385,0,2385,22,3,2,2
7,7,6580,0,35348,9,5,1,1
30,9,34380,0,51777,19,5,0,0
31,1,47686,0,29026,1,4,0,0
9,8,49382,1,57439,9,6,2,2
31,1,40060,0,64946,12,6,0,0
7,7,37877,0,1988,0,4,1,1
11,3,30771,0,76140,3,5,0,0
3,2,36818,0,56235,5,1,1,1
19,0,5960,0,82813,21,4,1,1
25,15,30553,0,98673,12,3,2,2
14,8,44227,0,52216,21,3,2,2
28,3,38405,0,10962,11,3,0,0
24,13,20244,1,18116,9,4,0,0
12,14,16048,0,95331,9,1,0,0
22,6,34907,0,43503,8,6,1,1
28,3,18673,0,43457,18,5,0,0
0,12,46934,0,60929,9,5,0,0
29,1,45789,0,70090,13,4,0,0
13,5,9265,0,58154,14,6,1,1
17,14,37347,0,32657,12,5,0,0
18,0,4055,0,92815,7,3,1,1
33,2,6021,0,48566,19,3,1,1
4,4,5732,1,85783,5,4,2,2
10,5,38424,0,64377,20,0,1,1
17,14,7681,0,13772,6,6,0,0
19,0,44588,0,80905,22,4,1,1
19,0,31960,0,24317,19,2,1,1
23,10,42708,1,50072,15,0,2,2
3,2,19432,0,23711,17,5,1,1
13,5,16905,0,9503,1,0,1,1
31,1,6970,0,82217,16,6,0,0
2,2,13517,0,44377,8,6,1,1
34,11,2908,0,49429,15,1,0,0
14,8,8971,1,64779,17,5,2,2
1,7,31990,0,55510,11,5,1,1
35,13,17355,1,83568,19,0,0,0
4,4,34759,1,99456,8,1,2,2
3,2,1516,0,75911,17,0,1,1
34,11,26454,0,34595,15,6,0,0
8,10,33238,1,70830,15,1,2,2
7,7,49540,0,46454,2,1,1,1
2,2,49161,0,59964,4,2,1,1
11,3,17524,0,26261,23,3,0,0
28,3,49747,0,50798,7,1,0,0
9,8,13748,1,77917,22,4,2,2
30,9,36038,0,62089,4,2,0,0
18,0,15437,0,28608,10,0,1,1
20,9,1012,0,33408,6,0,0,0
25,15,916,1,82117,3,1,2,2
9,8,1619,1,24917,19,6,2,2
10,5,22951,0,35169,14,3,1,1
1,7,43039,0,22832,14,6,1,1
22,6,42853,0,47174,11,2,1,1
35,13,17698,1,99847,17,1,0,0
26,15,46452,0,90958,12,4,2,2
28,3,10556,0,35984,21,5,0,0
31,1,40823,0,63771,12,0,0,0
28,3,9550,0,98889,14,1,0,0
25,15,47953,0,96887,9,0,2,2
24,13,16861,1,75779,12,0,0,0
8,10,24557,0,10740,13,4,2,2
35,13,19080,1,2333,1,1,0,0
23,10,6632,0,14640,6,6,2,2
21,6,20119,0,50644,22,5,1,1
11,3,14197,0,7087,14,3,0,0
24,13,29502,1,91524,17,4,0,0
21,6,2403,0,4667,1,2,1,1
19,0,27238,0,95060,4,2,1,1
12,14,26921,0,71764,13,1,0,0
27,15,30564,1,62863,12,2,2,2
26,15,6377,0,65371,1,0,2,2
2,2,907,0,3907,23,2,1,1
4,4,12519,0,99149,13,4,2,2
8,10,6229,1,14807,7,5,2,2
22,6,33478,0,62446,10,6,1,1
30,9,12265,0,16222,3,4,0,0
2,2,18406,0,97949,13,0,1,1
30,9,37421,0,22413,21,6,0,0
30,9,29904,0,34163,22,2,0,0
15,11,9583,0,30067,13,2,0,0
0,12,12136,0,47757,13,2,0,0
10,5,9541,0,45368,5,4,1,1
1,7,9400,0,96519,5,5,1,1
7,7,48721,0,58968,14,3,1,1
10,5,13747,0,88895,7,4,1,1
17,14,6284,0,29945,22,1,0,0
15,11,42799,0,61529,10,2,0,0
25,15,8877,1,35935,16,4,2,2
12,14,25152,0,5356,23,1,0,0
28,3,21049,0,70888,11,1,0,0
23,10,35521,1,53532,11,2,2,2
34,11,31489,0,73376,11,1,0,0
35,13,30483,1,50224,16,5,0,0
7,7,29996,0,34423,1,4,1,1
4,4,37098,1,14857,0,1,2,2
20,9,40713,0,74851,22,1,0,0
34,11,2958,0,7099,8,0,0,0
10,5,13035,0,43234,11,6,1,1
7,7,17822,0,59357,18,4,1,1
28,3,37723,0,69677,16,0,0,0
7,7,12387,0,19903,12,0,1,1
8,10,11011,0,26622,20,1,2,2
35,13,23645,1,43603,1,3,0,0
14,8,4095,0,3202,19,3,2,2
19,0,48844,0,94126,8,0,1,1
18,0,7389,0,80740,5,3,1,1
31,1,16623,0,16112,11,0,0,0
25,15,6151,1,50894,20,0,2,2
32,0,45025,0,65311,4,5,1,1
4,4,25541,0,1667,15,6,2,2
0,12,35988,0,56239,20,3,0,0
10,5,2762,0,7140,1,4,1,1
32,0,28579,0,16063,9,0,1,1
4,4,6399,1,69101,21,6,2,2
29,1,45601,0,34465,0,4,0,0
0,12,1290,0,25287,22,3,0,0
26,15,23890,0,27167,17,3,2,2
7,7,27042,0,4428,7,2,1,1
13,5,18671,0,76784,1,0,1,1
13,5,29041,0,19934,14,0,1,1
28,3,36179,0,18581,3,1,0,0
35,13,45235,1,66952,22,2,0,0
18,0,29377,0,78679,3,2,1,1
24,13,9323,1,4914,3,6,0,0
29,1,17275,0,90785,18,3,0,0
4,4,23595,0,84015,18,4,2,2
0,12,14666,0,45646,16,2,0,0
27,15,5814,1,21402,4,3,2,2
24,13,7124,1,72452,6,1,0,0
31,1,41489,0,43408,17,4,0,0
6,12,7598,0,4655,18,5,0,0
8,10,3729,1,35168,9,1,2,2
26,15,5687,0,17249,13,0,2,2
24,13,5779,1,4382,2,0,0,0
14,8,37311,0,96838,13,3,2,2
29,1,5970,0,16896,8,4,0,0
12,14,32721,0,96894,13,1,0,0
3,2,47974,0,99317,18,0,1,1
10,5,20118,0,86364,2,4,1,1
16,4,14436,0,83601,15,2,2,2
26,15,40865,0,12049,3,4,2,2
27,15,32816,0,94764,20,1,2,2
6,12,9858,0,34509,16,6,0,0
15,11,32289,0,54217,8,6,0,0
23,10,49701,0,13811,2,2,2,2
4,4,25936,0,59883,4,3,2,2
34,11,23108,0,92091,5,0,0,0
24,13,5119,1,81948,2,2,0,0
16,4,40964,0,38963,12,3,2,2
31,1,37991,0,8376,2,4,0,0
12,14,2492,0,54604,22,0,0,0
20,9,9640,0,16956,17,6,0,0
1,7,20258,0,7531,23,2,1,1
10,5,7339,0,20267,22,6,1,1
34,11,39723,0,97264,4,2,0,0
23,10,16928,0,75844,19,3,2,2
13,5,18650,0,84755,0,0,1,1
11,3,12916,0,72157,1,0,0,0
24,13,16423,1,830,10,5,0,0
19,0,14868,0,44718,19,5,1,1
8,10,34718,1,68240,14,1,2,2
27,15,26652,1,34535,19,3,2,2
28,3,2966,0,24321,3,0,0,0
17,14,12949,0,86550,2,2,0,0
31,1,16296,0,4341,9,1,0,0
5,6,40162,0,98014,0,6,1,1
26,15,32649,1,19148,13,0,2,2
21,6,13379,0,21885,20,5,1,1
11,3,36194,0,78124,8,3,0,0
31,1,18189,0,4751,14,3,0,0
6,12,7753,0,32049,20,0,0,0
11,3,42844,0,73215,21,0,0,0
11,3,10296,0,47001,2,6,0,0
1,7,38231,0,85436,23,1,1,1
33,2,717,0,82903,11,1,1,1
9,8,22429,1,29788,8,4,2,2
28,3,31068,0,22319,9,0,0,0
27,15,9117,1,61839,5,2,2,2
19,0,7436,0,54960,19,0,1,1
25,15,45336,1,67606,1,1,2,2
35,13,13390,1,89215,2,2,0,0
7,7,32239,0,16309,8,6,1,1
20,9,14956,0,5784,8,2,0,0
28,3,12031,0,38090,21,6,0,0
17,14,30608,0,66101,10,4,0,0
23,10,43952,1,38925,20,4,2,2
9,8,12304,1,21768,12,1,2,2
5,6,39583,0,88172,9,6,1,1
16,4,26210,0,87843,11,3,2,2
13,5,44811,0,89974,5,5,1,1
15,11,16215,0,76268,14,5,0,0
29,1,3699,0,96942,6,1,0,0
0,12,25553,0,10028,4,3,0,0
26,15,13051,0,48207,2,5,2,2
23,10,13985,1,92619,1,2,2,2
18,0,9075,0,38321,15,6,1,1
31,1,1645,0,1839,17,2,0,0
15,11,1113,0,41970,9,6,0,0
35,13,24236,1,9841,3,6,0,0
17,14,45862,0,38615,9,0,0,0
18,0,40369,0,43753,14,6,1,1
31,1,305,0,43210,18,3,0,0
7,7,27665,0,34523,1,3,1,1
15,11,21075,0,62426,5,0,0,0
2,2,7385,0,18432,20,6,1,1
16,4,21695,1,13408,2,2,2,2
17,14,33306,0,13405,12,4,0,0
1,7,24766,0,84319,1,5,1,1
8,10,48226,1,50746,20,3,2,2
6,12,28616,0,99902,14,1,0,0
7,7,30415,0,61915,10,2,1,1
12,14,29036,0,13836,5,4,0,0
14,8,32870,0,61297,13,1,2,2
13,5,49559,0,86003,21,3,1,1
30,9,14289,0,13306,3,4,0,0
0,12,34839,0,2590,10,4,0,0
0,12,19873,0,66462,18,3,0,0
23,10,3364,0,21733,14,0,2,2
33,2,49366,0,52198,4,6,1,1
24,13,12285,1,73245,11,5,0,0
5,6,27403,0,56678,9,0,1,1
27,15,42875,1,49946,2,6,2,2
24,13,4530,1,93090,9,5,0,0
9,8,31287,0,55231,11,6,2,2
12,14,14379,0,69838,15,1,0,0
5,6,44128,0,91474,8,4,1,1
10,5,11658,0,8041,13,6,1,1
12,14,17120,0,1289,18,4,0,0
24,13,13208,1,76221,0,1,0,0
2,2,29550,0,56738,17,0,1,1
3,2,44783,0,86514,13,1,1,1
34,11,3886,0,97066,13,3,0,0
20,9,22661,0,33882,5,3,0,0
31,1,15909,0,69570,19,0,0,0
23,10,13866,1,53248,2,2,2,2
4,4,11913,1,8316,3,0,2,2
8,10,31697,0,14038,20,0,2,2
16,4,42780,1,64737,9,1,2,2
30,9,27817,0,22045,14,5,0,0
23,10,7572,1,38373,4,1,2,2
32,0,24662,0,23532,17,0,1,1
26,15,38406,0,23984,12,4,2,2
23,10,37366,1,72536,15,3,2,2
1,7,44573,0,52603,5,1,1,1
31,1,27776,0,72113,3,4,0,0
16,4,49872,1,3033,19,5,2,2
10,5,29306,0,5656,14,4,1,1
5,6,38327,0,26489,11,5,1,1
34,11,12128,0,33766,17,1,0,0
32,0,28973,0,21459,15,0,1,1
16,4,15937,1,73272,5,3,2,2
22,6,26163,0,99620,19,3,1,1
21,6,23024,0,81211,3,1,1,1
28,3,48476,0,79760,5,6,0,0
4,4,49783,1,65152,4,4,2,2
8,10,25502,1,29625,20,4,2,2
6,12,3999,0,16941,14,1,0,0
16,4,42428,1,43901,19,3,2,2
23,10,23424,1,27423,18,1,2,2
7,7,1633,0,59828,21,0,1,1
34,11,282,0,55379,1,2,0,0
17,14,1522,0,22735,0,5,0,0
28,3,39095,0,6589,13,3,0,0
29,1,19714,0,31720,4,3,0,0
7,7,35634,0,75528,13,4,1,1
8,10,22939,1,25721,6,0,2,2
8,10,11095,0,32570,6,5,2,2
21,6,24626,0,85955,1,4,1,1
21,6,40613,0,96102,7,6,1,1
6,12,47149,0,90015,12,4,0,0
13,5,45656,0,27782,9,3,1,1
32,0,10730,0,39106,5,0,1,1
23,10,8767,0,1449,10,6,2,2
12,14,8124,0,17057,6,1,0,0
31,1,38096,0,8040,5,2,0,0
13,5,40190,0,79293,23,2,1,1
21,6,9448,0,32314,14,4,1,1
14,8,31630,1,60765,1,3,2,2
1,7,4396,0,2451,11,6,1,1
1,7,37216,0,27127,9,2,1,1
28,3,11949,0,52342,7,2,0,0
32,0,31663,0,49308,13,6,1,1
24,13,18061,1,62556,11,3,0,0
13,5,25206,0,13985,10,2,1,1
15,11,29497,0,30458,4,4,0,0
23,10,20770,1,18513,7,1,2,2
14,8,46312,0,14379,20,5,2,2
19,0,23340,0,1801,11,3,1,1
1,7,47272,0,18794,13,0,1,1
0,12,43759,0,6970,13,5,0,0
20,9,41893,0,18805,21,0,0,0
24,13,45478,1,97656,10,0,0,0
35,13,32980,1,71967,18,6,0,0
2,2,35469,0,14847,21,1,1,1
27,15,35668,0,63821,10,4,2,2
34,11,41652,0,50596,3,1,0,0
14,8,49747,1,22802,19,1,2,2
12,14,23559,0,81438,14,5,0,0
33,2,47050,0,71659,6,5,1,1
34,11,3857,0,68626,4,4,0,0
14,8,21113,1,92181,21,1,2,2
24,13,11365,1,2857,15,1,0,0
13,5,8313,0,86805,14,1,1,1
17,14,14302,0,84077,12,3,0,0
29,1,11160,0,73303,5,3,0,0
23,10,665,1,99456,20,0,2,2
17,14,11110,0,99712,15,2,0,0
23,10,12466,0,77699,14,2,2,2
8,10,6040,0,22720,9,3,2,2
1,7,18939,0,75175,2,1,1,1
26,15,39781,1,92534,19,4,2,2
